지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),지면온도(°C)
108,서울,2014-10-02 00:00,18.3,,1.2,180,82,17.2,15.1,1004.6,,,,8,ScCi,16.8
108,서울,2014-10-02 01:00,18.1,,1.2,160,85,17.6,15.5,1004.2,,,,,,16.7
108,서울,2014-10-02 02:00,18.1,,1.8,110,85,17.6,15.5,1003.6,,,,,,17.2
108,서울,2014-10-02 03:00,17.9,,1,110,88,17.9,15.8,1003.1,,,,5,Ac,16.8
108,서울,2014-10-02 04:00,17.5,,.5,20,91,18.2,16,1002.5,,,,3,Sc,16.3
108,서울,2014-10-02 05:00,17.2,0,.5,20,95,18.5,16.3,1002.2,,,,8,Sc,16.9
108,서울,2014-10-02 06:00,17.2,0,.9,20,94,18.4,16.2,1002.2,,,,9,Sc,17.1
108,서울,2014-10-02 07:00,17.6,.1,1.2,70,95,19,16.7,1002.1,0,0,,10,ScAs,17.5
108,서울,2014-10-02 08:00,17.9,,.6,110,92,18.8,16.5,1001.8,0,.12,,10,ScAs,18.5
108,서울,2014-10-02 09:00,18,,1.1,70,88,18.1,15.9,1001.3,0,.13,,10,ScAs,18.6
108,서울,2014-10-02 10:00,18.7,,1.1,90,82,17.6,15.5,1001,0,.33,,10,ScAs,20
108,서울,2014-10-02 11:00,19.3,,2.1,140,79,17.6,15.5,1000.3,0,.46,,10,ScAs,21.2
108,서울,2014-10-02 12:00,19,.9,1.7,160,86,18.8,16.5,999.7,0,.35,,10,StNs,20.6
108,서울,2014-10-02 13:00,18.9,0,2.7,230,85,18.5,16.3,998.8,0,.26,,10,ScAs,20
108,서울,2014-10-02 14:00,19.7,,3.5,230,80,18.3,16.1,997.8,0,.4,,10,ScAs,20.8
108,서울,2014-10-02 15:00,19.5,0,3.6,270,87,19.6,17.2,997.3,0,.18,,10,StNs,19.7
108,서울,2014-10-02 16:00,19.1,2,2.2,270,98,21.6,18.7,996.7,0,.16,,10,StNs,19.8
108,서울,2014-10-02 17:00,18.3,5,3.4,270,100,20.9,18.2,997,0,.05,,10,StNs,19
108,서울,2014-10-02 18:00,18,1,2.9,270,99,20.4,17.8,997.4,0,.07,,10,ScAs,18.7
108,서울,2014-10-02 19:00,17.9,,2.7,270,92,18.8,16.5,998,0,0,,,,18.2
108,서울,2014-10-02 20:00,17.9,,1.6,270,90,18.4,16.2,997.9,,,,,,18
108,서울,2014-10-02 21:00,17.9,,2.1,230,87,17.7,15.6,998.1,,,,7,Sc,17.8
108,서울,2014-10-02 22:00,18.2,0,4.9,230,87,18.1,15.9,998,,,,10,ScAs,17.8
108,서울,2014-10-02 23:00,17.3,0,4.4,270,86,16.9,14.9,998.2,,,,8,Sc,17.1
108,서울,2014-10-03 00:00,17.1,,3.6,270,83,16.1,14.1,998.2,,,,8,Sc,16.8
108,서울,2014-10-03 01:00,17,,3.5,270,85,16.4,14.4,998.1,,,,,,16.8
108,서울,2014-10-03 02:00,16.8,,3.9,270,86,16.4,14.4,998.2,,,,,,16.7
108,서울,2014-10-03 03:00,16.2,,5.1,270,86,15.8,13.8,998.3,,,,7,Sc,16
108,서울,2014-10-03 04:00,15.7,,3.5,270,89,15.8,13.8,998.5,,,,8,Sc,15.8
108,서울,2014-10-03 05:00,15.3,,4.6,250,90,15.6,13.6,999,,,,8,Sc,15.8
108,서울,2014-10-03 06:00,14.6,,4.1,270,88,14.6,12.6,999.7,,,,8,Sc,15.2
108,서울,2014-10-03 07:00,14.2,,3.9,290,88,14.2,12.2,1000.4,0,.01,,8,Sc,14.8
108,서울,2014-10-03 08:00,14.4,,3.1,270,86,14,12,1001.3,0,.13,,9,Sc,15.8
108,서울,2014-10-03 09:00,14.8,,2.5,290,77,12.9,10.7,1001.8,0,.36,,9,Sc,16.7
108,서울,2014-10-03 10:00,15,,3.3,290,75,12.7,10.5,1002.3,0,.37,,8,Sc,17.3
108,서울,2014-10-03 11:00,15.6,,2.5,270,73,12.9,10.7,1002.4,0,.47,,8,Sc,18.6
108,서울,2014-10-03 12:00,16.4,,3.3,290,66,12.3,10,1002.1,.1,.84,,5,Sc,21.4
108,서울,2014-10-03 13:00,18.3,,3.3,290,57,11.9,9.6,1001.8,1,2.18,,4,Sc,27.1
108,서울,2014-10-03 14:00,19.3,,2.7,290,56,12.4,10.2,1001.9,1,1.96,,4,Sc,27.1
108,서울,2014-10-03 15:00,19.3,,3.3,270,56,12.4,10.2,1002.1,1,1.64,,3,Sc,24.2
108,서울,2014-10-03 16:00,20.8,,2.7,230,55,13.5,11.4,1002.4,.9,1.28,,1,Sc,22.1
108,서울,2014-10-03 17:00,20.2,,2.9,270,56,13.2,11.1,1002.8,1,.89,,2,Sc,20
108,서울,2014-10-03 18:00,18.5,,2.9,270,60,12.7,10.5,1003.4,.9,.26,,1,Sc,17.4
108,서울,2014-10-03 19:00,17.1,,2,290,70,13.6,11.5,1003.8,0,0,,,,16
108,서울,2014-10-03 20:00,16.3,,.2,0,75,13.8,11.8,1004.6,,,,,,15.1
108,서울,2014-10-03 21:00,15.6,,1.5,290,77,13.6,11.5,1005.2,,,,0,,14.5
108,서울,2014-10-03 22:00,15.2,,3.1,290,78,13.4,11.3,1005.7,,,,,,14
108,서울,2014-10-03 23:00,14.3,,.7,360,78,12.7,10.5,1005.8,,,,,,13.5
108,서울,2014-10-04 00:00,13.4,,1.3,20,84,12.9,10.7,1006,,,,0,,12.9
108,서울,2014-10-04 01:00,12.7,,1.7,50,85,12.4,10.2,1006.4,,,,,,12.5
108,서울,2014-10-04 02:00,12.3,,1.6,50,84,11.9,9.6,1006.8,,,,,,12.2
108,서울,2014-10-04 03:00,11.8,,1.8,70,86,11.9,9.5,1007,,,,1,Sc,11.9
108,서울,2014-10-04 04:00,12,,1.1,20,83,11.6,9.1,1007.3,,,,2,Sc,12
108,서울,2014-10-04 05:00,11.7,,1.6,20,86,11.8,9.4,1007.8,,,,2,Sc,11.9
108,서울,2014-10-04 06:00,11.9,,2,70,85,11.8,9.4,1007.9,,,,0,,11.6
108,서울,2014-10-04 07:00,12.5,,2.8,70,82,11.9,9.5,1008.6,.1,.02,,1,Sc,11.9
108,서울,2014-10-04 08:00,14.5,,2.9,70,74,12.2,9.9,1009.5,1,.42,,1,Sc,13.2
108,서울,2014-10-04 09:00,17,,3.7,70,67,12.9,10.8,1009.9,1,1.02,,0,,19.3
108,서울,2014-10-04 10:00,18.9,,3.2,70,58,12.6,10.4,1010,1,1.6,,0,,23.9
108,서울,2014-10-04 11:00,20,,3.4,70,53,12.4,10.1,1009.9,1,2.07,,0,,27.2
108,서울,2014-10-04 12:00,21.2,,3.5,90,50,12.5,10.3,1009.6,1,2.32,,2,Sc,29.6
108,서울,2014-10-04 13:00,22.1,,4.5,70,46,12.2,9.9,1009.1,1,2.39,,2,Sc,30.2
108,서울,2014-10-04 14:00,22.8,,3.2,70,42,11.6,9.2,1008.8,1,2.04,,4,Sc,30.2
108,서울,2014-10-04 15:00,22.6,,4.6,70,41,11.2,8.6,1008.9,1,1.61,,5,Sc,26.4
108,서울,2014-10-04 16:00,22.4,,3,70,42,11.3,8.8,1008.9,1,1.18,,4,Sc,22.3
108,서울,2014-10-04 17:00,21.4,,4.1,70,45,11.4,8.9,1009.1,1,.71,,2,Sc,20
108,서울,2014-10-04 18:00,19.7,,4.8,70,49,11.2,8.6,1009.5,.7,.23,,1,Sc,17.4
108,서울,2014-10-04 19:00,18.1,,5.2,70,53,10.9,8.3,1010.6,0,0,,,,16
108,서울,2014-10-04 20:00,17.2,,4.7,70,56,10.9,8.3,1011,,,,,,15.1
108,서울,2014-10-04 21:00,16.4,,5.2,70,58,10.8,8.1,1011.6,,,,0,,14.4
108,서울,2014-10-04 22:00,15.9,,5,70,58,10.4,7.6,1012.1,,,,,,13.8
108,서울,2014-10-04 23:00,15.4,,4.5,70,59,10.3,7.4,1012.1,,,,,,13.4
108,서울,2014-10-05 00:00,14.9,,4.2,70,60,10.1,7.1,1012.1,,,,0,,13
108,서울,2014-10-05 01:00,14.5,,4.4,70,60,9.9,6.8,1011.8,,,,,,12.6
108,서울,2014-10-05 02:00,14.1,,3.3,70,62,9.9,6.9,1011.8,,,,,,12.3
108,서울,2014-10-05 03:00,13.8,,3.5,70,62,9.7,6.6,1011.4,,,,3,Ac,12
108,서울,2014-10-05 04:00,13.4,,2.8,70,65,9.9,6.9,1011,,,,1,Ac,11.7
108,서울,2014-10-05 05:00,13.1,,2.6,50,69,10.4,7.5,1011.1,,,,0,,11.5
108,서울,2014-10-05 06:00,12.6,,2.5,50,68,9.9,6.8,1010.8,,,,0,,11.2
108,서울,2014-10-05 07:00,12.5,,2,70,68,9.8,6.7,1010.7,0,.02,,0,,11.3
108,서울,2014-10-05 08:00,13.6,,1.6,50,57,8.8,5.2,1011,1,.37,,0,,12.6
108,서울,2014-10-05 09:00,16.2,,3.5,50,55,10.1,7.1,1011.1,1,.98,,0,,18.5
108,서울,2014-10-05 10:00,17.8,,3.9,90,50,10.2,7.2,1010.8,1,1.57,,0,,23.2
108,서울,2014-10-05 11:00,19.3,,3.2,70,42,9.3,6,1010.3,1,1.98,,0,,26.8
108,서울,2014-10-05 12:00,20.6,,3.5,50,42,10.2,7.2,1009.2,1,2.3,,0,,29.6
108,서울,2014-10-05 13:00,21.6,,2.8,70,39,10,7,1008,1,2.38,,0,,31.6
108,서울,2014-10-05 14:00,22.1,,3.4,70,38,10.1,7.1,1006.9,1,2.25,,0,,31.5
108,서울,2014-10-05 15:00,22.9,,3.2,50,36,10,7,1006.2,1,1.91,,0,,30.1
108,서울,2014-10-05 16:00,23.1,,2.8,20,35,9.8,6.7,1006.1,1,1.41,,0,,24.4
108,서울,2014-10-05 17:00,22.6,,2.5,20,39,10.6,7.9,1005.8,1,.8,,1,Sc,21.8
108,서울,2014-10-05 18:00,20.6,,2.9,70,46,11.1,8.5,1006,.8,.23,,7,Ac,19.4
108,서울,2014-10-05 19:00,18.5,,3.7,70,51,10.8,8.1,1006.7,0,0,,,,17.4
108,서울,2014-10-05 20:00,17.1,,3.8,70,53,10.3,7.4,1007.1,,,,,,16
108,서울,2014-10-05 21:00,16.2,,3.8,70,56,10.3,7.4,1007.2,,,,0,,15.1
108,서울,2014-10-05 22:00,15.6,,4.6,70,56,9.9,6.8,1007.4,,,,,,14.4
108,서울,2014-10-05 23:00,14.7,,2.1,50,61,10.2,7.2,1007.4,,,,,,13.5
108,서울,2014-10-06 00:00,13.9,,2.6,50,60,9.5,6.2,1007.2,,,,0,,12.7
108,서울,2014-10-06 01:00,13.3,,1.7,70,60,9.1,5.6,1006.9,,,,,,12.2
108,서울,2014-10-06 02:00,12.8,,1.4,50,63,9.3,5.9,1006.7,,,,,,11.7
108,서울,2014-10-06 03:00,12.4,,.7,320,66,9.5,6.2,1006.4,,,,0,,11.3
108,서울,2014-10-06 04:00,11.9,,1,270,71,9.8,6.7,1006.4,,,,0,,10.9
108,서울,2014-10-06 05:00,11.5,,.9,270,73,9.9,6.8,1006.9,,,,0,,10.5
108,서울,2014-10-06 06:00,10.9,,1.5,50,74,9.6,6.4,1006.9,,,,0,,10.1
108,서울,2014-10-06 07:00,10.6,,.8,360,79,10.1,7.1,1007.3,.1,.02,,0,,10.1
108,서울,2014-10-06 08:00,12.2,,1.2,50,63,8.9,5.3,1007.5,1,.42,,0,,11.4
108,서울,2014-10-06 09:00,16,,3.2,70,53,9.6,6.4,1008,1,1.04,,2,Ac,18.3
108,서울,2014-10-06 10:00,17.9,,2.8,70,47,9.6,6.4,1008.8,1,1.62,,2,Ac,24.1
108,서울,2014-10-06 11:00,19.6,,2.4,90,40,9.1,5.6,1008.5,1,2.05,,0,,28.5
108,서울,2014-10-06 12:00,20.6,,1.5,90,38,9.2,5.7,1008.2,1,2.27,,2,Ac,31.7
108,서울,2014-10-06 13:00,21.4,,2.5,250,37,9.3,6,1007.8,1,2.2,,4,ScAc,32.7
108,서울,2014-10-06 14:00,20.9,,1.7,70,41,10.1,7.1,1007.4,.8,1.51,,4,Sc,28.9
108,서울,2014-10-06 15:00,22.2,,2.2,70,37,9.9,6.8,1007.3,.9,1.7,,3,Sc,30.6
108,서울,2014-10-06 16:00,22.4,,2.1,290,34,9.2,5.7,1007.5,1,1.47,,2,Sc,25.2
108,서울,2014-10-06 17:00,21.6,,1.3,340,38,9.7,6.6,1007.9,1,.8,,1,Sc,22.3
108,서울,2014-10-06 18:00,19.9,,1.2,320,45,10.4,7.6,1008.6,.8,.22,,1,Sc,19.2
108,서울,2014-10-06 19:00,17.9,,3.8,290,64,13,10.9,1009.1,0,0,,,,17.3
108,서울,2014-10-06 20:00,17.1,,1.6,340,66,12.8,10.6,1009.7,,,,,,16.2
108,서울,2014-10-06 21:00,16.4,,1.1,270,69,12.8,10.6,1010.1,,,,0,,15.3
108,서울,2014-10-06 22:00,15.9,,.7,340,71,12.8,10.6,1010.4,,,,,,14.7
108,서울,2014-10-06 23:00,15.2,,.5,20,75,12.9,10.7,1010.7,,,,,,14
108,서울,2014-10-07 00:00,14.4,,1.1,50,74,12.1,9.8,1010.6,,,,0,,13.4
108,서울,2014-10-07 01:00,13.7,,1.9,20,76,11.9,9.5,1010.9,,,,,,12.9
108,서울,2014-10-07 02:00,13.2,,1.6,50,77,11.6,9.2,1010.8,,,,,,12.4
108,서울,2014-10-07 03:00,12.7,,1.6,20,80,11.7,9.3,1010.7,,,,0,,12
108,서울,2014-10-07 04:00,12.3,,1.5,50,82,11.7,9.3,1010.9,,,,0,,11.6
108,서울,2014-10-07 05:00,11.7,,2,50,85,11.6,9.2,1011,,,,0,,11.2
108,서울,2014-10-07 06:00,11.8,,2.3,50,81,11.2,8.6,1011.5,,,,0,,11.1
108,서울,2014-10-07 07:00,11.8,,2.4,50,81,11.2,8.6,1012,0,.02,,0,,11.2
108,서울,2014-10-07 08:00,13.2,,2.4,50,73,11,8.4,1012.6,1,.35,,0,,12.5
108,서울,2014-10-07 09:00,15.6,,1.8,70,64,11.3,8.8,1012.8,1,.93,,0,,18.6
108,서울,2014-10-07 10:00,17.6,,1.7,70,58,11.6,9.2,1012.8,1,1.49,,0,,24.2
108,서울,2014-10-07 11:00,20,,1.3,140,54,12.5,10.3,1012.7,1,1.9,,0,,28.9
108,서울,2014-10-07 12:00,20.8,,3.1,250,53,12.9,10.8,1012.3,1,1.9,,5,Sc,28.1
108,서울,2014-10-07 13:00,22.1,,3.9,230,45,11.9,9.6,1011.5,1,1.83,,5,Sc,31.7
108,서울,2014-10-07 14:00,22.2,,4.1,230,45,11.9,9.6,1010.8,.9,1.88,,6,Sc,30.8
108,서울,2014-10-07 15:00,20.6,,4.6,290,54,13,10.9,1010.7,.5,.96,,7,Sc,27
108,서울,2014-10-07 16:00,20.7,,5.5,270,46,11.2,8.6,1010.6,.7,1.11,,2,Sc,23.9
108,서울,2014-10-07 17:00,19.8,,4.1,270,35,8,3.8,1010.6,1,.74,,0,,21
108,서울,2014-10-07 18:00,18.3,,3.7,250,46,9.6,6.4,1010.7,.8,.21,,1,Ci,18.3
108,서울,2014-10-07 19:00,17.1,,3.8,250,57,11.1,8.5,1011,0,0,,,,16.6
108,서울,2014-10-07 20:00,16.3,,2.2,290,61,11.2,8.7,1011.6,,,,,,15.5
108,서울,2014-10-07 21:00,15.6,,1.2,320,64,11.3,8.8,1011.9,,,,0,,14.4
108,서울,2014-10-07 22:00,14.7,,.8,270,69,11.5,9,1012,,,,,,13.5
108,서울,2014-10-07 23:00,14.2,,.2,0,70,11.2,8.7,1012.1,,,,,,12.9
108,서울,2014-10-08 00:00,13.5,,.2,0,76,11.7,9.3,1012,,,,0,,12.2
108,서울,2014-10-08 01:00,13,,.8,20,80,11.9,9.6,1012,,,,,,11.7
108,서울,2014-10-08 02:00,12,,1.7,50,83,11.6,9.1,1012.1,,,,,,11.2
108,서울,2014-10-08 03:00,11.5,,.7,20,82,11.1,8.5,1012.1,,,,0,,10.8
108,서울,2014-10-08 04:00,10.8,,1.3,20,85,10.9,8.3,1012,,,,0,,10.3
108,서울,2014-10-08 05:00,10.5,,2.3,50,87,11,8.4,1012.2,,,,0,,9.9
108,서울,2014-10-08 06:00,10.3,,1.5,50,86,10.7,8,1012.6,,,,0,,9.8
108,서울,2014-10-08 07:00,10.1,,1.6,50,85,10.4,7.6,1013,.1,.02,,0,,9.8
108,서울,2014-10-08 08:00,12.2,,1.5,70,72,10.2,7.2,1013.1,1,.39,,0,,11.2
108,서울,2014-10-08 09:00,14.9,,1.8,50,65,10.9,8.3,1013.6,1,.99,,0,,18
108,서울,2014-10-08 10:00,17.4,,1.3,90,54,10.6,7.9,1013.6,1,1.55,,0,,24.2
108,서울,2014-10-08 11:00,19.4,,1.6,50,42,9.4,6.1,1013.1,1,1.97,,0,,29
108,서울,2014-10-08 12:00,21.1,,1.4,50,38,9.5,6.2,1012.7,1,2.22,,3,Ci,32.2
108,서울,2014-10-08 13:00,21.8,,1.8,20,38,9.9,6.8,1012,1,2.19,,4,Ci,33.6
108,서울,2014-10-08 14:00,23.2,,.9,50,32,9,5.5,1011,1,2.03,,5,Ci,33
108,서울,2014-10-08 15:00,23.3,,1.5,320,33,9.4,6.1,1010.6,1,1.39,,7,Ci,29.8
108,서울,2014-10-08 16:00,23.1,,2.3,290,42,11.8,9.4,1010.3,1,1.05,,5,Ci,26
108,서울,2014-10-08 17:00,22.2,,3.2,270,45,11.9,9.6,1010.1,1,.73,,4,Ci,22.5
108,서울,2014-10-08 18:00,20.3,,1.5,320,54,12.8,10.6,1010.4,.5,.14,,5,Ci,19.9
108,서울,2014-10-08 19:00,19.1,,1.6,320,55,12.1,9.8,1010.9,0,0,,,,17.8
108,서울,2014-10-08 20:00,18.1,,.4,0,60,12.4,10.2,1011.4,,,,,,16.5
108,서울,2014-10-08 21:00,17,,1.1,70,63,12.1,9.8,1011.5,,,,0,,15.5
108,서울,2014-10-08 22:00,16.2,,1.1,290,69,12.6,10.4,1011.6,,,,,,14.8
108,서울,2014-10-08 23:00,15.5,,1.3,20,71,12.4,10.2,1011.7,,,,,,14.1
108,서울,2014-10-09 00:00,14.9,,1.1,70,71,11.9,9.6,1011.8,,,,3,Ci,13.5
108,서울,2014-10-09 01:00,14.1,,.8,20,74,11.9,9.5,1011.6,,,,,,13.1
108,서울,2014-10-09 02:00,13.8,,2,50,76,11.9,9.6,1011.6,,,,,,12.7
108,서울,2014-10-09 03:00,13,,2.1,20,80,11.9,9.6,1011.3,,,,0,,12.2
108,서울,2014-10-09 04:00,12.6,,1.6,50,83,12,9.7,1011.1,,,,3,Ci,11.9
108,서울,2014-10-09 05:00,12.4,,2,70,82,11.8,9.4,1011.3,,,,2,Ci,11.6
108,서울,2014-10-09 06:00,12.7,,2.4,90,78,11.4,8.9,1011.2,,,,0,,11.5
108,서울,2014-10-09 07:00,12.5,,1.8,50,80,11.6,9.1,1011.5,.1,.02,,0,,11.5
108,서울,2014-10-09 08:00,13.9,,1.4,70,69,10.9,8.2,1011.9,1,.36,,0,,12.7
108,서울,2014-10-09 09:00,16.6,,2,50,63,11.9,9.5,1012.1,1,.95,,0,,19.3
108,서울,2014-10-09 10:00,19.1,,1.2,110,54,11.9,9.5,1012.5,1,1.5,,0,,25.4
108,서울,2014-10-09 11:00,20.8,,.8,70,48,11.7,9.3,1012,1,1.9,,0,,30.5
108,서울,2014-10-09 12:00,23.2,,1,250,45,12.7,10.5,1011.2,1,2.17,,0,,34.4
108,서울,2014-10-09 13:00,23.9,,2.9,320,41,12.1,9.8,1010.6,1,2.22,,0,,36.2
108,서울,2014-10-09 14:00,25.1,,2.3,270,39,12.4,10.1,1009.7,1,2.11,,0,,36
108,서울,2014-10-09 15:00,25.2,,4,270,32,10.2,7.3,1009.2,1,1.78,,0,,33.8
108,서울,2014-10-09 16:00,25.1,,3,320,36,11.4,8.9,1008.9,1,1.31,,1,Ci,27.3
108,서울,2014-10-09 17:00,24.1,,3.2,290,37,11,8.4,1008.7,1,.71,,2,Ci,24
108,서울,2014-10-09 18:00,22.1,,1.9,290,46,12.2,9.9,1008.7,.3,.11,,2,Ci,21
108,서울,2014-10-09 19:00,20.7,,2.5,320,58,14.1,12.1,1008.9,0,0,,,,19.3
108,서울,2014-10-09 20:00,19.9,,2.5,290,63,14.6,12.6,1009.2,,,,,,18.4
108,서울,2014-10-09 21:00,19.3,,2.3,320,62,13.8,11.8,1009.5,,,,4,Ci,17.4
108,서울,2014-10-09 22:00,18.3,,2.2,270,68,14.2,12.2,1010,,,,,,16.6
108,서울,2014-10-09 23:00,17.6,,.4,0,68,13.7,11.6,1010,,,,,,15.7
108,서울,2014-10-10 00:00,16.8,,.6,320,77,14.7,12.7,1010,,,,4,Ci,15
108,서울,2014-10-10 01:00,16.1,,1.1,20,80,14.6,12.6,1010.1,,,,,,14.4
108,서울,2014-10-10 02:00,15.2,,1.7,50,79,13.6,11.5,1010.3,,,,,,13.6
108,서울,2014-10-10 03:00,14.5,,1.6,50,82,13.5,11.4,1010.4,,,,2,Ci,13.2
108,서울,2014-10-10 04:00,13.8,,2.2,50,84,13.2,11.1,1010.1,,,,1,Ci,12.6
108,서울,2014-10-10 05:00,13.1,,1.7,50,83,12.4,10.2,1010.1,,,,0,,12.2
108,서울,2014-10-10 06:00,12.8,,2.1,50,84,12.4,10.1,1010.4,,,,0,,11.9
108,서울,2014-10-10 07:00,12.5,,1.9,70,84,12.1,9.8,1010.7,0,.01,,0,,11.8
108,서울,2014-10-10 08:00,14.4,,1.4,70,67,10.9,8.3,1011.1,1,.35,,0,,13.2
108,서울,2014-10-10 09:00,17.6,,3.2,70,57,11.4,8.9,1011.7,1,.95,,0,,20
108,서울,2014-10-10 10:00,20.7,,3.4,70,47,11.4,8.9,1012.1,1,1.5,,0,,26
108,서울,2014-10-10 11:00,22.9,,4.6,50,47,13,10.9,1012.2,1,1.9,,0,,30.6
108,서울,2014-10-10 12:00,24.4,,5.1,70,47,14.3,12.3,1012,1,2.18,,0,,33.7
108,서울,2014-10-10 13:00,25.6,,4.5,90,45,14.7,12.7,1011.6,1,2.23,,0,,35.8
108,서울,2014-10-10 14:00,26.2,,4.2,70,46,15.6,13.6,1010.9,1,2.11,,0,,36.1
108,서울,2014-10-10 15:00,26,,5.1,70,47,15.8,13.8,1010.8,1,1.76,,0,,33.6
108,서울,2014-10-10 16:00,25.3,,5,70,48,15.4,13.4,1010.8,1,1.27,,0,,27.5
108,서울,2014-10-10 17:00,24,,5.9,70,52,15.5,13.5,1011.1,1,.69,,0,,24.5
108,서울,2014-10-10 18:00,22,,5.1,70,58,15.3,13.3,1011.4,.6,.16,,0,,21.7
108,서울,2014-10-10 19:00,20.5,,5.4,70,60,14.4,12.4,1012,0,0,,,,20
108,서울,2014-10-10 20:00,19.4,,5.3,70,62,13.9,11.9,1012.3,,,,,,18.9
108,서울,2014-10-10 21:00,18.4,,5.9,70,64,13.5,11.4,1012.9,,,,0,,17.9
108,서울,2014-10-10 22:00,17.7,,5.4,70,66,13.3,11.2,1013.3,,,,,,17.2
108,서울,2014-10-10 23:00,17.1,,5.3,70,67,13,10.9,1013.4,,,,,,16.5
108,서울,2014-10-11 00:00,16.6,,4.8,70,67,12.6,10.4,1013.3,,,,0,,16
108,서울,2014-10-11 01:00,16.3,,4.8,70,68,12.5,10.3,1013.4,,,,,,15.5
108,서울,2014-10-11 02:00,15.9,,4.1,70,69,12.4,10.2,1013.6,,,,,,15
108,서울,2014-10-11 03:00,15.4,,2.8,50,72,12.5,10.3,1013.4,,,,0,,14.4
108,서울,2014-10-11 04:00,14.9,,2.6,70,73,12.3,10,1013.7,,,,0,,13.8
108,서울,2014-10-11 05:00,14.2,,2.5,70,75,12.1,9.8,1013.7,,,,0,,13.3
108,서울,2014-10-11 06:00,13.8,,2.9,70,75,11.8,9.4,1013.7,,,,0,,12.9
108,서울,2014-10-11 07:00,13.6,,2.8,70,74,11.5,9,1013.9,.1,.01,,0,,12.8
108,서울,2014-10-11 08:00,14.8,,2.4,70,67,11.2,8.7,1014.1,1,.35,,0,,13.8
108,서울,2014-10-11 09:00,17.4,,4.6,70,59,11.6,9.2,1013.9,1,.96,,0,,20.4
108,서울,2014-10-11 10:00,19.6,,2.8,70,53,12,9.7,1013.9,1,1.54,,0,,26.5
108,서울,2014-10-11 11:00,21.1,,4.4,70,47,11.7,9.3,1013.5,1,1.98,,0,,31.1
108,서울,2014-10-11 12:00,22.6,,3.6,70,42,11.5,9,1013.2,1,2.26,,0,,34.9
108,서울,2014-10-11 13:00,23.6,,4.2,50,40,11.6,9.1,1012.8,1,2.31,,0,,36.3
108,서울,2014-10-11 14:00,24.6,,4.3,70,40,12.3,10,1012,1,2.18,,0,,36.6
108,서울,2014-10-11 15:00,25.1,,3.1,70,39,12.4,10.1,1011.6,1,1.82,,0,,34.5
108,서울,2014-10-11 16:00,25.3,,3.4,70,40,12.9,10.7,1011.6,1,1.32,,0,,27.5
108,서울,2014-10-11 17:00,24.6,,3.1,70,43,13.2,11.1,1011.7,1,.71,,0,,24.5
108,서울,2014-10-11 18:00,23.1,,1.9,70,49,13.7,11.7,1011.8,.6,.16,,0,,21.6
108,서울,2014-10-11 19:00,21.3,,1.7,50,54,13.7,11.6,1012,0,0,,,,19.4
108,서울,2014-10-11 20:00,20.3,,2.7,50,58,13.7,11.7,1012.2,,,,,,18.3
108,서울,2014-10-11 21:00,20,,2.4,70,58,13.5,11.4,1012.7,,,,0,,17.6
108,서울,2014-10-11 22:00,19.1,,2.6,50,63,13.8,11.8,1012.8,,,,,,16.9
108,서울,2014-10-11 23:00,18.4,,3.3,70,63,13.3,11.2,1012.9,,,,,,16.4
108,서울,2014-10-12 00:00,17.8,,2.3,70,65,13.2,11.1,1012.5,,,,0,,15.8
108,서울,2014-10-12 01:00,17,,3.1,50,71,13.7,11.6,1012.6,,,,,,15.2
108,서울,2014-10-12 02:00,16.4,,2.9,70,70,13,10.9,1012.5,,,,,,14.8
108,서울,2014-10-12 03:00,15.8,,2.8,70,73,13,10.9,1012.1,,,,0,,14.2
108,서울,2014-10-12 04:00,15.2,,2.5,70,75,12.9,10.7,1011.7,,,,0,,13.7
108,서울,2014-10-12 05:00,14.9,,2.5,70,76,12.8,10.6,1011.4,,,,0,,13.5
108,서울,2014-10-12 06:00,14.2,,3.2,50,80,12.9,10.7,1011.4,,,,0,,13
108,서울,2014-10-12 07:00,13.9,,2.6,50,79,12.5,10.3,1011,.2,.01,,0,,12.9
108,서울,2014-10-12 08:00,15.2,,3,50,68,11.7,9.3,1011.1,1,.37,,0,,13.7
108,서울,2014-10-12 09:00,17.8,,1.9,70,57,11.6,9.1,1011,1,.98,,0,,21.2
108,서울,2014-10-12 10:00,20.4,,1.9,90,46,10.9,8.3,1010.8,1,1.55,,0,,27.8
108,서울,2014-10-12 11:00,23,,1.9,70,36,10.1,7.1,1010.3,1,1.99,,0,,33.1
108,서울,2014-10-12 12:00,25.2,,2.3,90,32,10.2,7.3,1009.5,1,2.22,,0,,37.2
108,서울,2014-10-12 13:00,26.7,,3.1,70,29,10.1,7.1,1008.3,1,2.31,,0,,38.8
108,서울,2014-10-12 14:00,28.2,,1.7,70,26,9.9,6.8,1007.1,1,2.16,,0,,39.3
108,서울,2014-10-12 15:00,28.9,,1.3,90,24,9.5,6.2,1006.4,1,1.79,,6,AcCi,36.4
108,서울,2014-10-12 16:00,27.9,,2,70,24,9,5.4,1005.9,.8,.89,,4,Ci,29.4
108,서울,2014-10-12 17:00,27.9,,.5,70,23,8.6,4.8,1005.7,1,.66,,5,AcCi,25.7
